Fecha,PPP Bolsa Mes Nuevo,PPP de escasez,Precio Min. Bolsa diario,Precio Max. Bolsa diario,PPP Bolsa diario,Precio Escasez Activación
2004-06-01 00:00:00,52.84837845214049,,46.5196425018,98.5196425018,58.709047,
2004-06-02 00:00:00,52.84837845214049,,44.5196425018,118.5196425018,57.633024,
2004-06-03 00:00:00,52.84837845214049,,44.5196425018,126.3646425018,59.793742,
2004-06-04 00:00:00,52.84837845214049,,43.5196425018,98.5196425018,54.774448,
2004-06-05 00:00:00,52.84837845214049,,52.4196425018,57.5196425018,53.110634,
2004-06-06 00:00:00,52.84837845214049,,51.6196425018,57.5196425018,52.359713,
2004-06-07 00:00:00,52.84837845214049,,43.5196425018,118.5196425018,56.620132,
2004-06-08 00:00:00,52.84837845214049,,51.6196425018,126.3646425018,61.856491,
2004-06-09 00:00:00,52.84837845214049,,43.5196425018,126.3646425018,59.319794,
2004-06-10 00:00:00,52.84837845214049,,42.5196425018,126.3646425018,59.988346,
2004-06-11 00:00:00,52.84837845214049,,47.0196425018,98.5196425018,62.583027,
2004-06-12 00:00:00,52.84837845214049,,53.5196425018,78.5196425018,58.269262,
2004-06-13 00:00:00,52.84837845214049,,43.5196425018,58.5196425018,51.333552,
2004-06-14 00:00:00,52.84837845214049,,43.5196425018,78.5196425018,51.428049,
2004-06-15 00:00:00,52.84837845214049,,35.1606425018,124.8356425018,55.385503,
2004-06-16 00:00:00,52.84837845214049,,35.1606425018,57.5196425018,51.708461,
2004-06-17 00:00:00,52.84837845214049,,42.5196425018,57.5196425018,51.330261,
2004-06-18 00:00:00,52.84837845214049,,38.5196425018,64.5196425018,48.715688,
2004-06-19 00:00:00,52.84837845214049,,38.5196425018,64.5196425018,43.347864,
2004-06-20 00:00:00,52.84837845214049,,41.5196425018,43.5196425018,42.035887,
2004-06-21 00:00:00,52.84837845214049,,38.5096425018,51.5196425018,42.313723,
2004-06-22 00:00:00,52.84837845214049,,40.5196425018,78.5196425018,49.538266,
2004-06-23 00:00:00,52.84837845214049,,41.5196425018,68.5196425018,49.020592,
2004-06-24 00:00:00,52.84837845214049,,41.5196425018,78.5196425018,49.999537,
2004-06-25 00:00:00,52.84837845214049,,41.5196425018,78.5196425018,56.088023,
2004-06-26 00:00:00,52.84837845214049,,41.4196425018,68.5196425018,46.420865,
2004-06-27 00:00:00,52.84837845214049,,40.5196425018,64.5196425018,44.173114,
2004-06-28 00:00:00,52.84837845214049,,40.0196425018,68.5196425018,44.824667,
2004-06-29 00:00:00,52.84837845214049,,42.0196425018,68.5196425018,49.234406,
2004-06-30 00:00:00,52.84837845214049,,41.5196425018,68.5196425018,57.356843,
2004-07-01 00:00:00,53.740734657521195,,43.7142989605,67.2142989605,52.265747,
2004-07-02 00:00:00,53.740734657521195,,43.9142989605,67.2142989605,49.550815,
2004-07-03 00:00:00,53.740734657521195,,43.8142989605,97.2142989605,49.838734,
2004-07-04 00:00:00,53.740734657521195,,43.7142989605,62.2142989605,49.152478,
2004-07-05 00:00:00,53.740734657521195,,42.2142989605,67.2142989605,52.602239,
2004-07-06 00:00:00,53.740734657521195,,42.2142989605,89.2042989605,51.765853,
2004-07-07 00:00:00,53.740734657521195,,42.4142989605,67.2142989605,49.582364,
2004-07-08 00:00:00,53.740734657521195,,44.2142989605,67.2142989605,56.620359,
2004-07-09 00:00:00,53.740734657521195,,44.2142989605,107.2142989605,53.432278,
2004-07-10 00:00:00,53.740734657521195,,45.7142989605,67.2142989605,51.438461,
2004-07-11 00:00:00,53.740734657521195,,44.2142989605,61.2142989605,46.108874,
2004-07-12 00:00:00,53.740734657521195,,45.2142989605,67.2142989605,55.151367,
2004-07-13 00:00:00,53.740734657521195,,55.2142989605,117.2142989605,65.405286,
2004-07-14 00:00:00,53.740734657521195,,55.2142989605,67.2142989605,57.775682,
2004-07-15 00:00:00,53.740734657521195,,52.1142989605,66.7142989605,57.249881,
2004-07-16 00:00:00,53.740734657521195,,51.7142989605,56.2142989605,54.461425,
2004-07-17 00:00:00,53.740734657521195,,50.7142989605,65.7142989605,53.380346,
2004-07-18 00:00:00,53.740734657521195,,49.7142989605,56.2142989605,50.700417,
2004-07-19 00:00:00,53.740734657521195,,49.2142989605,66.2142989605,52.802883,
2004-07-20 00:00:00,53.740734657521195,,51.2142989605,65.7142989605,52.505542,
2004-07-21 00:00:00,53.740734657521195,,51.2142989605,66.2142989605,54.975557,
2004-07-22 00:00:00,53.740734657521195,,49.2142989605,66.2142989605,53.561106,
2004-07-23 00:00:00,53.740734657521195,,52.6142989605,66.2142989605,55.025107,
2004-07-24 00:00:00,53.740734657521195,,52.9142989605,64.2142989605,53.653184,
2004-07-25 00:00:00,53.740734657521195,,50.7142989605,64.2142989605,52.7003,
2004-07-26 00:00:00,53.740734657521195,,50.2142989605,69.2142989605,59.172217,
2004-07-27 00:00:00,53.740734657521195,,49.7142989605,66.2142989605,55.67998,
2004-07-28 00:00:00,53.740734657521195,,49.7142989605,66.2142989605,55.798133,
2004-07-29 00:00:00,53.740734657521195,,49.6142989605,82.2142989605,54.947729,
2004-07-30 00:00:00,53.740734657521195,,48.2132989605,65.2142989605,53.081033,
2004-07-31 00:00:00,53.740734657521195,,49.2142989605,53.2142989605,51.215462,
2004-08-01 00:00:00,54.7820668959897,,48.8015183781,64.7015183781,50.983597,
2004-08-02 00:00:00,54.7820668959897,,46.7015183781,77.7015183781,53.172284,
2004-08-03 00:00:00,54.7820668959897,,44.7025183781,90.5915183781,56.370783,
2004-08-04 00:00:00,54.7820668959897,,46.2015183781,118.7015183781,59.177125,
2004-08-05 00:00:00,54.7820668959897,,54.7015183781,91.6915183781,61.514508,
2004-08-06 00:00:00,54.7820668959897,,53.7015183781,70.7015183781,61.852633,
2004-08-07 00:00:00,54.7820668959897,,53.7015183781,70.7015183781,57.84085,
2004-08-08 00:00:00,54.7820668959897,,52.7015183781,58.7015183781,54.932856,
2004-08-09 00:00:00,54.7820668959897,,53.2015183781,69.7015183781,56.757778,
2004-08-10 00:00:00,54.7820668959897,,53.2015183781,95.6915183781,58.297036,
